ROW_ID,BANK_ID,COUNTRY_CODE,DATE_ID,INDICATOR_ID,VALUE,SOURCE,REFERENCE_DATE
7432,67,ES,12,3,0.201529,RISK_DASHBOARD,2020-12-31
7433,67,ES,13,3,0.205847,RISK_DASHBOARD,2021-03-31
7434,67,ES,14,3,0.229868,RISK_DASHBOARD,2021-06-30
7435,67,ES,15,3,0.179325,RISK_DASHBOARD,2021-09-30
7436,67,ES,16,3,0.218902,RISK_DASHBOARD,2021-12-31
7437,67,ES,17,3,0.197147,RISK_DASHBOARD,2022-03-31
7438,67,ES,18,3,0.216914,RISK_DASHBOARD,2022-06-30
7439,67,ES,19,3,0.198678,RISK_DASHBOARD,2022-09-30
7440,67,ES,20,3,0.225852,RISK_DASHBOARD,2022-12-31
7441,67,ES,21,3,0.234217,RISK_DASHBOARD,2023-03-31
7442,67,ES,22,3,0.198545,RISK_DASHBOARD,2023-06-30
7443,67,ES,23,3,0.199282,RISK_DASHBOARD,2023-09-30
7444,67,ES,24,3,0.199805,RISK_DASHBOARD,2023-12-31
7445,67,ES,25,3,0.232575,RISK_DASHBOARD,2024-03-31
7446,67,ES,26,3,0.231547,RISK_DASHBOARD,2024-06-30
7447,67,ES,27,3,0.199223,RISK_DASHBOARD,2024-09-30
7448,67,ES,28,3,0.231885,RISK_DASHBOARD,2024-12-31
7449,68,EU,1,3,0.174881,RISK_DASHBOARD,2018-03-31
7450,68,EU,2,3,0.184066,RISK_DASHBOARD,2018-06-30
7451,68,EU,3,3,0.196698,RISK_DASHBOARD,2018-09-30
7452,68,EU,4,3,0.167986,RISK_DASHBOARD,2018-12-31
7453,68,EU,5,3,0.183581,RISK_DASHBOARD,2019-03-31
7454,68,EU,6,3,0.211674,RISK_DASHBOARD,2019-06-30
7455,68,EU,7,3,0.20443,RISK_DASHBOARD,2019-09-30
7456,68,EU,8,3,0.17924,RISK_DASHBOARD,2019-12-31
7457,68,EU,9,3,0.198176,RISK_DASHBOARD,2020-03-31
7458,68,EU,10,3,0.196761,RISK_DASHBOARD,2020-06-30
7459,68,EU,11,3,0.17303,RISK_DASHBOARD,2020-09-30
7460,68,EU,12,3,0.224691,RISK_DASHBOARD,2020-12-31
7461,68,EU,13,3,0.186648,RISK_DASHBOARD,2021-03-31
7462,68,EU,14,3,0.202261,RISK_DASHBOARD,2021-06-30
7463,68,EU,15,3,0.214183,RISK_DASHBOARD,2021-09-30
7464,68,EU,16,3,0.178346,RISK_DASHBOARD,2021-12-31
7465,68,EU,17,3,0.222899,RISK_DASHBOARD,2022-03-31
7466,68,EU,18,3,0.208619,RISK_DASHBOARD,2022-06-30
7467,68,EU,19,3,0.169186,RISK_DASHBOARD,2022-09-30
7468,68,EU,20,3,0.196574,RISK_DASHBOARD,2022-12-31
7469,68,EU,21,3,0.168768,RISK_DASHBOARD,2023-03-31
7470,68,EU,22,3,0.211242,RISK_DASHBOARD,2023-06-30
7471,68,EU,23,3,0.219921,RISK_DASHBOARD,2023-09-30
7472,68,EU,24,3,0.217589,RISK_DASHBOARD,2023-12-31
7473,68,EU,25,3,0.189835,RISK_DASHBOARD,2024-03-31
7474,68,EU,26,3,0.209978,RISK_DASHBOARD,2024-06-30
7475,68,EU,27,3,0.169566,RISK_DASHBOARD,2024-09-30
7476,68,EU,28,3,0.18733,RISK_DASHBOARD,2024-12-31
7477,69,FI,1,3,0.232414,RISK_DASHBOARD,2018-03-31
7478,69,FI,2,3,0.230493,RISK_DASHBOARD,2018-06-30
7479,69,FI,3,3,0.199437,RISK_DASHBOARD,2018-09-30
7480,69,FI,4,3,0.200418,RISK_DASHBOARD,2018-12-31
7481,69,FI,5,3,0.224261,RISK_DASHBOARD,2019-03-31
7482,69,FI,6,3,0.187861,RISK_DASHBOARD,2019-06-30
7483,69,FI,7,3,0.221787,RISK_DASHBOARD,2019-09-30
7484,69,FI,8,3,0.223154,RISK_DASHBOARD,2019-12-31
7485,69,FI,9,3,0.235225,RISK_DASHBOARD,2020-03-31
7486,69,FI,10,3,0.197667,RISK_DASHBOARD,2020-06-30
7487,69,FI,11,3,0.204212,RISK_DASHBOARD,2020-09-30
7488,69,FI,12,3,0.230444,RISK_DASHBOARD,2020-12-31
7489,69,FI,13,3,0.228141,RISK_DASHBOARD,2021-03-31
7490,69,FI,14,3,0.192472,RISK_DASHBOARD,2021-06-30
7491,69,FI,15,3,0.229639,RISK_DASHBOARD,2021-09-30
7492,69,FI,16,3,0.215838,RISK_DASHBOARD,2021-12-31
7493,69,FI,17,3,0.237581,RISK_DASHBOARD,2022-03-31
7494,69,FI,18,3,0.226875,RISK_DASHBOARD,2022-06-30
7495,69,FI,19,3,0.21189,RISK_DASHBOARD,2022-09-30
7496,69,FI,20,3,0.199561,RISK_DASHBOARD,2022-12-31
7497,69,FI,21,3,0.208124,RISK_DASHBOARD,2023-03-31
7498,69,FI,22,3,0.188759,RISK_DASHBOARD,2023-06-30
7499,69,FI,23,3,0.227553,RISK_DASHBOARD,2023-09-30
7500,69,FI,24,3,0.219926,RISK_DASHBOARD,2023-12-31
7501,69,FI,25,3,0.229009,RISK_DASHBOARD,2024-03-31
7502,69,FI,26,3,0.236229,RISK_DASHBOARD,2024-06-30
7503,69,FI,27,3,0.224217,RISK_DASHBOARD,2024-09-30
7504,69,FI,28,3,0.189859,RISK_DASHBOARD,2024-12-31
7505,70,FR,1,3,0.169423,RISK_DASHBOARD,2018-03-31
7506,70,FR,2,3,0.204395,RISK_DASHBOARD,2018-06-30
7507,70,FR,3,3,0.18433,RISK_DASHBOARD,2018-09-30
7508,70,FR,4,3,0.160162,RISK_DASHBOARD,2018-12-31
7509,70,FR,5,3,0.191048,RISK_DASHBOARD,2019-03-31
7510,70,FR,6,3,0.170675,RISK_DASHBOARD,2019-06-30
7511,70,FR,7,3,0.152437,RISK_DASHBOARD,2019-09-30
7512,70,FR,8,3,0.164864,RISK_DASHBOARD,2019-12-31
7513,70,FR,9,3,0.161875,RISK_DASHBOARD,2020-03-31
7514,70,FR,10,3,0.159196,RISK_DASHBOARD,2020-06-30
7515,70,FR,11,3,0.190365,RISK_DASHBOARD,2020-09-30
7516,70,FR,12,3,0.179493,RISK_DASHBOARD,2020-12-31
7517,70,FR,13,3,0.21073,RISK_DASHBOARD,2021-03-31
7518,70,FR,14,3,0.171019,RISK_DASHBOARD,2021-06-30
7519,70,FR,15,3,0.192965,RISK_DASHBOARD,2021-09-30
7520,70,FR,16,3,0.178969,RISK_DASHBOARD,2021-12-31
7521,70,FR,17,3,0.189454,RISK_DASHBOARD,2022-03-31
7522,70,FR,18,3,0.177831,RISK_DASHBOARD,2022-06-30
7523,70,FR,19,3,0.207947,RISK_DASHBOARD,2022-09-30
7524,70,FR,20,3,0.193556,RISK_DASHBOARD,2022-12-31
7525,70,FR,21,3,0.16934,RISK_DASHBOARD,2023-03-31
7526,70,FR,22,3,0.157385,RISK_DASHBOARD,2023-06-30
7527,70,FR,23,3,0.199214,RISK_DASHBOARD,2023-09-30
7528,70,FR,24,3,0.173435,RISK_DASHBOARD,2023-12-31
7529,70,FR,25,3,0.160085,RISK_DASHBOARD,2024-03-31
7530,70,FR,26,3,0.18255,RISK_DASHBOARD,2024-06-30
7531,70,FR,27,3,0.158185,RISK_DASHBOARD,2024-09-30
7532,70,FR,28,3,0.189048,RISK_DASHBOARD,2024-12-31
7533,71,GR,1,3,0.198574,RISK_DASHBOARD,2018-03-31
7534,71,GR,2,3,0.203558,RISK_DASHBOARD,2018-06-30
7535,71,GR,3,3,0.197725,RISK_DASHBOARD,2018-09-30
7536,71,GR,4,3,0.207744,RISK_DASHBOARD,2018-12-31
7537,71,GR,5,3,0.189283,RISK_DASHBOARD,2019-03-31
7538,71,GR,6,3,0.203563,RISK_DASHBOARD,2019-06-30
7539,71,GR,7,3,0.189297,RISK_DASHBOARD,2019-09-30
7540,71,GR,8,3,0.238468,RISK_DASHBOARD,2019-12-31
7541,71,GR,9,3,0.213818,RISK_DASHBOARD,2020-03-31
7542,71,GR,10,3,0.189164,RISK_DASHBOARD,2020-06-30
7543,71,GR,11,3,0.213274,RISK_DASHBOARD,2020-09-30
7544,71,GR,12,3,0.241333,RISK_DASHBOARD,2020-12-31
7545,71,GR,13,3,0.228477,RISK_DASHBOARD,2021-03-31
7546,71,GR,14,3,0.215795,RISK_DASHBOARD,2021-06-30
7547,71,GR,15,3,0.225134,RISK_DASHBOARD,2021-09-30
7548,71,GR,16,3,0.230319,RISK_DASHBOARD,2021-12-31
7549,71,GR,17,3,0.202178,RISK_DASHBOARD,2022-03-31
7550,71,GR,18,3,0.198757,RISK_DASHBOARD,2022-06-30
7551,71,GR,19,3,0.211944,RISK_DASHBOARD,2022-09-30
7552,71,GR,20,3,0.185148,RISK_DASHBOARD,2022-12-31
7553,71,GR,21,3,0.220746,RISK_DASHBOARD,2023-03-31
7554,71,GR,22,3,0.187016,RISK_DASHBOARD,2023-06-30
7555,71,GR,23,3,0.240969,RISK_DASHBOARD,2023-09-30
7556,71,GR,24,3,0.226377,RISK_DASHBOARD,2023-12-31
7557,71,GR,25,3,0.210848,RISK_DASHBOARD,2024-03-31
7558,71,GR,26,3,0.219782,RISK_DASHBOARD,2024-06-30
7559,71,GR,27,3,0.182029,RISK_DASHBOARD,2024-09-30
7560,71,GR,28,3,0.228952,RISK_DASHBOARD,2024-12-31
7561,72,HR,1,3,0.188231,RISK_DASHBOARD,2018-03-31
7562,72,HR,2,3,0.190533,RISK_DASHBOARD,2018-06-30
7563,72,HR,3,3,0.165717,RISK_DASHBOARD,2018-09-30
7564,72,HR,4,3,0.204784,RISK_DASHBOARD,2018-12-31
7565,72,HR,5,3,0.196358,RISK_DASHBOARD,2019-03-31
7566,72,HR,6,3,0.151053,RISK_DASHBOARD,2019-06-30
7567,72,HR,7,3,0.172707,RISK_DASHBOARD,2019-09-30
7568,72,HR,8,3,0.159059,RISK_DASHBOARD,2019-12-31
7569,72,HR,9,3,0.205207,RISK_DASHBOARD,2020-03-31
7570,72,HR,10,3,0.154854,RISK_DASHBOARD,2020-06-30
7571,72,HR,11,3,0.198059,RISK_DASHBOARD,2020-09-30
7572,72,HR,12,3,0.158435,RISK_DASHBOARD,2020-12-31
7573,72,HR,13,3,0.204142,RISK_DASHBOARD,2021-03-31
7574,72,HR,14,3,0.202328,RISK_DASHBOARD,2021-06-30
7575,72,HR,15,3,0.175248,RISK_DASHBOARD,2021-09-30
7576,72,HR,16,3,0.153238,RISK_DASHBOARD,2021-12-31
7577,72,HR,17,3,0.1671,RISK_DASHBOARD,2022-03-31
7578,72,HR,18,3,0.205612,RISK_DASHBOARD,2022-06-30
7579,72,HR,19,3,0.174889,RISK_DASHBOARD,2022-09-30
7580,72,HR,20,3,0.161307,RISK_DASHBOARD,2022-12-31
7581,72,HR,21,3,0.181332,RISK_DASHBOARD,2023-03-31
7582,72,HR,22,3,0.182255,RISK_DASHBOARD,2023-06-30
7583,72,HR,23,3,0.168144,RISK_DASHBOARD,2023-09-30
7584,72,HR,24,3,0.197447,RISK_DASHBOARD,2023-12-31
7585,72,HR,25,3,0.157771,RISK_DASHBOARD,2024-03-31
7586,72,HR,26,3,0.170297,RISK_DASHBOARD,2024-06-30
7587,72,HR,27,3,0.190632,RISK_DASHBOARD,2024-09-30
7588,72,HR,28,3,0.153909,RISK_DASHBOARD,2024-12-31
7589,73,HU,1,3,0.222508,RISK_DASHBOARD,2018-03-31
7590,73,HU,2,3,0.204368,RISK_DASHBOARD,2018-06-30
7591,73,HU,3,3,0.232102,RISK_DASHBOARD,2018-09-30
7592,73,HU,4,3,0.229033,RISK_DASHBOARD,2018-12-31
7593,73,HU,5,3,0.188966,RISK_DASHBOARD,2019-03-31
7594,73,HU,6,3,0.173965,RISK_DASHBOARD,2019-06-30
7595,73,HU,7,3,0.177521,RISK_DASHBOARD,2019-09-30
7596,73,HU,8,3,0.188354,RISK_DASHBOARD,2019-12-31
7597,73,HU,9,3,0.222665,RISK_DASHBOARD,2020-03-31
7598,73,HU,10,3,0.225655,RISK_DASHBOARD,2020-06-30
7599,73,HU,11,3,0.202644,RISK_DASHBOARD,2020-09-30
7600,73,HU,12,3,0.199824,RISK_DASHBOARD,2020-12-31
7601,73,HU,13,3,0.215319,RISK_DASHBOARD,2021-03-31
7602,73,HU,14,3,0.192891,RISK_DASHBOARD,2021-06-30
7603,73,HU,15,3,0.204718,RISK_DASHBOARD,2021-09-30
7604,73,HU,16,3,0.214881,RISK_DASHBOARD,2021-12-31
7605,73,HU,17,3,0.232283,RISK_DASHBOARD,2022-03-31
7606,73,HU,18,3,0.210031,RISK_DASHBOARD,2022-06-30
7607,73,HU,19,3,0.174038,RISK_DASHBOARD,2022-09-30
7608,73,HU,20,3,0.224837,RISK_DASHBOARD,2022-12-31
7609,73,HU,21,3,0.18176,RISK_DASHBOARD,2023-03-31
7610,73,HU,22,3,0.226466,RISK_DASHBOARD,2023-06-30
7611,73,HU,23,3,0.217582,RISK_DASHBOARD,2023-09-30
7612,73,HU,24,3,0.201425,RISK_DASHBOARD,2023-12-31
7613,73,HU,25,3,0.211877,RISK_DASHBOARD,2024-03-31
7614,73,HU,26,3,0.17928,RISK_DASHBOARD,2024-06-30
7615,73,HU,27,3,0.201517,RISK_DASHBOARD,2024-09-30
7616,73,HU,28,3,0.190465,RISK_DASHBOARD,2024-12-31
7617,74,IE,1,3,0.223592,RISK_DASHBOARD,2018-03-31
7618,74,IE,2,3,0.209088,RISK_DASHBOARD,2018-06-30
7619,74,IE,3,3,0.240994,RISK_DASHBOARD,2018-09-30
7620,74,IE,4,3,0.241555,RISK_DASHBOARD,2018-12-31
7621,74,IE,5,3,0.212188,RISK_DASHBOARD,2019-03-31
7622,74,IE,6,3,0.22121,RISK_DASHBOARD,2019-06-30
7623,74,IE,7,3,0.207409,RISK_DASHBOARD,2019-09-30
7624,74,IE,8,3,0.237888,RISK_DASHBOARD,2019-12-31
7625,74,IE,9,3,0.185894,RISK_DASHBOARD,2020-03-31
7626,74,IE,10,3,0.237294,RISK_DASHBOARD,2020-06-30
7627,74,IE,11,3,0.210269,RISK_DASHBOARD,2020-09-30
7628,74,IE,12,3,0.197817,RISK_DASHBOARD,2020-12-31
7629,74,IE,13,3,0.19975,RISK_DASHBOARD,2021-03-31
7630,74,IE,14,3,0.226865,RISK_DASHBOARD,2021-06-30
7631,74,IE,15,3,0.18858,RISK_DASHBOARD,2021-09-30
7632,74,IE,16,3,0.225773,RISK_DASHBOARD,2021-12-31
7633,74,IE,17,3,0.238574,RISK_DASHBOARD,2022-03-31
7634,74,IE,18,3,0.188,RISK_DASHBOARD,2022-06-30
7635,74,IE,19,3,0.230396,RISK_DASHBOARD,2022-09-30
7636,74,IE,20,3,0.206123,RISK_DASHBOARD,2022-12-31
7637,74,IE,21,3,0.235169,RISK_DASHBOARD,2023-03-31
7638,74,IE,22,3,0.23647,RISK_DASHBOARD,2023-06-30
7639,74,IE,23,3,0.199571,RISK_DASHBOARD,2023-09-30
7640,74,IE,24,3,0.234111,RISK_DASHBOARD,2023-12-31
7641,74,IE,25,3,0.220306,RISK_DASHBOARD,2024-03-31
7642,74,IE,26,3,0.203985,RISK_DASHBOARD,2024-06-30
7643,74,IE,27,3,0.229572,RISK_DASHBOARD,2024-09-30
7644,74,IE,28,3,0.198961,RISK_DASHBOARD,2024-12-31
7645,75,IT,1,3,0.186546,RISK_DASHBOARD,2018-03-31
7646,75,IT,2,3,0.225321,RISK_DASHBOARD,2018-06-30
7647,75,IT,3,3,0.227027,RISK_DASHBOARD,2018-09-30
7648,75,IT,4,3,0.208573,RISK_DASHBOARD,2018-12-31
7649,75,IT,5,3,0.212828,RISK_DASHBOARD,2019-03-31
7650,75,IT,6,3,0.192051,RISK_DASHBOARD,2019-06-30
7651,75,IT,7,3,0.199909,RISK_DASHBOARD,2019-09-30
7652,75,IT,8,3,0.238556,RISK_DASHBOARD,2019-12-31
7653,75,IT,9,3,0.192692,RISK_DASHBOARD,2020-03-31
7654,75,IT,10,3,0.19248,RISK_DASHBOARD,2020-06-30
7655,75,IT,11,3,0.203209,RISK_DASHBOARD,2020-09-30
7656,75,IT,12,3,0.227803,RISK_DASHBOARD,2020-12-31
7657,75,IT,13,3,0.193569,RISK_DASHBOARD,2021-03-31
7658,75,IT,14,3,0.204408,RISK_DASHBOARD,2021-06-30
7659,75,IT,15,3,0.211021,RISK_DASHBOARD,2021-09-30
7660,75,IT,16,3,0.224346,RISK_DASHBOARD,2021-12-31
7661,75,IT,17,3,0.209663,RISK_DASHBOARD,2022-03-31
7662,75,IT,18,3,0.208378,RISK_DASHBOARD,2022-06-30
7663,75,IT,19,3,0.205924,RISK_DASHBOARD,2022-09-30
7664,75,IT,20,3,0.226699,RISK_DASHBOARD,2022-12-31
7665,75,IT,21,3,0.220874,RISK_DASHBOARD,2023-03-31
7666,75,IT,22,3,0.199299,RISK_DASHBOARD,2023-06-30
7667,75,IT,23,3,0.217207,RISK_DASHBOARD,2023-09-30
7668,75,IT,24,3,0.204327,RISK_DASHBOARD,2023-12-31
7669,75,IT,25,3,0.23763,RISK_DASHBOARD,2024-03-31
7670,75,IT,26,3,0.187596,RISK_DASHBOARD,2024-06-30
7671,75,IT,27,3,0.207098,RISK_DASHBOARD,2024-09-30
7672,75,IT,28,3,0.241133,RISK_DASHBOARD,2024-12-31
7673,76,LT,1,3,0.189456,RISK_DASHBOARD,2018-03-31
7674,76,LT,2,3,0.214045,RISK_DASHBOARD,2018-06-30
7675,76,LT,3,3,0.235276,RISK_DASHBOARD,2018-09-30
7676,76,LT,4,3,0.201147,RISK_DASHBOARD,2018-12-31
7677,76,LT,5,3,0.191032,RISK_DASHBOARD,2019-03-31
7678,76,LT,6,3,0.238592,RISK_DASHBOARD,2019-06-30
7679,76,LT,7,3,0.231636,RISK_DASHBOARD,2019-09-30
7680,76,LT,8,3,0.209163,RISK_DASHBOARD,2019-12-31
7681,76,LT,9,3,0.232316,RISK_DASHBOARD,2020-03-31
7682,76,LT,10,3,0.193362,RISK_DASHBOARD,2020-06-30
7683,76,LT,11,3,0.189523,RISK_DASHBOARD,2020-09-30
7684,76,LT,12,3,0.209736,RISK_DASHBOARD,2020-12-31
7685,76,LT,13,3,0.219615,RISK_DASHBOARD,2021-03-31
7686,76,LT,14,3,0.229381,RISK_DASHBOARD,2021-06-30
7687,76,LT,15,3,0.221723,RISK_DASHBOARD,2021-09-30
7688,76,LT,16,3,0.235034,RISK_DASHBOARD,2021-12-31
7689,76,LT,17,3,0.216573,RISK_DASHBOARD,2022-03-31
7690,76,LT,18,3,0.21369,RISK_DASHBOARD,2022-06-30
7691,76,LT,19,3,0.187343,RISK_DASHBOARD,2022-09-30
7692,76,LT,20,3,0.238959,RISK_DASHBOARD,2022-12-31
7693,76,LT,21,3,0.20924,RISK_DASHBOARD,2023-03-31
7694,76,LT,22,3,0.187728,RISK_DASHBOARD,2023-06-30
7695,76,LT,23,3,0.211354,RISK_DASHBOARD,2023-09-30
7696,76,LT,24,3,0.214782,RISK_DASHBOARD,2023-12-31
7697,76,LT,25,3,0.234634,RISK_DASHBOARD,2024-03-31
7698,76,LT,26,3,0.181183,RISK_DASHBOARD,2024-06-30
7699,76,LT,27,3,0.210475,RISK_DASHBOARD,2024-09-30
7700,76,LT,28,3,0.217493,RISK_DASHBOARD,2024-12-31
7701,77,LU,1,3,0.187787,RISK_DASHBOARD,2018-03-31
7702,77,LU,2,3,0.194356,RISK_DASHBOARD,2018-06-30
7703,77,LU,3,3,0.205171,RISK_DASHBOARD,2018-09-30
7704,77,LU,4,3,0.195454,RISK_DASHBOARD,2018-12-31
7705,77,LU,5,3,0.153351,RISK_DASHBOARD,2019-03-31
7706,77,LU,6,3,0.193751,RISK_DASHBOARD,2019-06-30
7707,77,LU,7,3,0.180919,RISK_DASHBOARD,2019-09-30
7708,77,LU,8,3,0.183203,RISK_DASHBOARD,2019-12-31
7709,77,LU,9,3,0.153548,RISK_DASHBOARD,2020-03-31
7710,77,LU,10,3,0.201458,RISK_DASHBOARD,2020-06-30
7711,77,LU,11,3,0.173481,RISK_DASHBOARD,2020-09-30
7712,77,LU,12,3,0.180029,RISK_DASHBOARD,2020-12-31
7713,77,LU,13,3,0.18647,RISK_DASHBOARD,2021-03-31
7714,77,LU,14,3,0.19578,RISK_DASHBOARD,2021-06-30
7715,77,LU,15,3,0.17352,RISK_DASHBOARD,2021-09-30
7716,77,LU,16,3,0.202592,RISK_DASHBOARD,2021-12-31
7717,77,LU,17,3,0.151485,RISK_DASHBOARD,2022-03-31
7718,77,LU,18,3,0.197395,RISK_DASHBOARD,2022-06-30
7719,77,LU,19,3,0.184932,RISK_DASHBOARD,2022-09-30
7720,77,LU,20,3,0.162563,RISK_DASHBOARD,2022-12-31
7721,77,LU,21,3,0.159866,RISK_DASHBOARD,2023-03-31
7722,77,LU,22,3,0.204278,RISK_DASHBOARD,2023-06-30
7723,77,LU,23,3,0.16766,RISK_DASHBOARD,2023-09-30
7724,77,LU,24,3,0.154562,RISK_DASHBOARD,2023-12-31
7725,77,LU,25,3,0.155918,RISK_DASHBOARD,2024-03-31
7726,77,LU,26,3,0.207995,RISK_DASHBOARD,2024-06-30
7727,77,LU,27,3,0.173812,RISK_DASHBOARD,2024-09-30
7728,77,LU,28,3,0.180781,RISK_DASHBOARD,2024-12-31
7729,78,LV,1,3,0.205298,RISK_DASHBOARD,2018-03-31
7730,78,LV,2,3,0.175302,RISK_DASHBOARD,2018-06-30
7731,78,LV,3,3,0.187105,RISK_DASHBOARD,2018-09-30
7732,78,LV,4,3,0.215784,RISK_DASHBOARD,2018-12-31
7733,78,LV,5,3,0.220583,RISK_DASHBOARD,2019-03-31
7734,78,LV,6,3,0.2206,RISK_DASHBOARD,2019-06-30
7735,78,LV,7,3,0.18466,RISK_DASHBOARD,2019-09-30
7736,78,LV,8,3,0.231811,RISK_DASHBOARD,2019-12-31
7737,78,LV,9,3,0.199985,RISK_DASHBOARD,2020-03-31
7738,78,LV,10,3,0.212871,RISK_DASHBOARD,2020-06-30
7739,78,LV,11,3,0.180259,RISK_DASHBOARD,2020-09-30
7740,78,LV,12,3,0.186912,RISK_DASHBOARD,2020-12-31
7741,78,LV,13,3,0.203256,RISK_DASHBOARD,2021-03-31
7742,78,LV,14,3,0.198906,RISK_DASHBOARD,2021-06-30
7743,78,LV,15,3,0.174961,RISK_DASHBOARD,2021-09-30
7744,78,LV,16,3,0.224282,RISK_DASHBOARD,2021-12-31
7745,78,LV,17,3,0.215394,RISK_DASHBOARD,2022-03-31
7746,78,LV,18,3,0.222169,RISK_DASHBOARD,2022-06-30
7747,78,LV,19,3,0.215467,RISK_DASHBOARD,2022-09-30
7748,78,LV,20,3,0.200015,RISK_DASHBOARD,2022-12-31
7749,78,LV,21,3,0.185018,RISK_DASHBOARD,2023-03-31
7750,78,LV,22,3,0.191461,RISK_DASHBOARD,2023-06-30
7751,78,LV,23,3,0.232553,RISK_DASHBOARD,2023-09-30
7752,78,LV,24,3,0.208921,RISK_DASHBOARD,2023-12-31
7753,78,LV,25,3,0.225727,RISK_DASHBOARD,2024-03-31
7754,78,LV,26,3,0.22873,RISK_DASHBOARD,2024-06-30
7755,78,LV,27,3,0.213719,RISK_DASHBOARD,2024-09-30
7756,78,LV,28,3,0.189804,RISK_DASHBOARD,2024-12-31
7757,79,MT,1,3,0.20261,RISK_DASHBOARD,2018-03-31
7758,79,MT,2,3,0.180084,RISK_DASHBOARD,2018-06-30
7759,79,MT,3,3,0.208522,RISK_DASHBOARD,2018-09-30
7760,79,MT,4,3,0.186589,RISK_DASHBOARD,2018-12-31
7761,79,MT,5,3,0.217721,RISK_DASHBOARD,2019-03-31
7762,79,MT,6,3,0.174406,RISK_DASHBOARD,2019-06-30
7763,79,MT,7,3,0.233818,RISK_DASHBOARD,2019-09-30
7764,79,MT,8,3,0.222967,RISK_DASHBOARD,2019-12-31
7765,79,MT,9,3,0.185683,RISK_DASHBOARD,2020-03-31
7766,79,MT,10,3,0.197778,RISK_DASHBOARD,2020-06-30
7767,79,MT,11,3,0.198033,RISK_DASHBOARD,2020-09-30
7768,79,MT,12,3,0.217078,RISK_DASHBOARD,2020-12-31
7769,79,MT,13,3,0.225019,RISK_DASHBOARD,2021-03-31
7770,79,MT,14,3,0.231599,RISK_DASHBOARD,2021-06-30
7771,79,MT,15,3,0.180894,RISK_DASHBOARD,2021-09-30
7772,79,MT,16,3,0.204226,RISK_DASHBOARD,2021-12-31
7773,79,MT,17,3,0.217013,RISK_DASHBOARD,2022-03-31
7774,79,MT,18,3,0.206028,RISK_DASHBOARD,2022-06-30
7775,79,MT,19,3,0.220435,RISK_DASHBOARD,2022-09-30
7776,79,MT,20,3,0.224615,RISK_DASHBOARD,2022-12-31
7777,79,MT,21,3,0.226712,RISK_DASHBOARD,2023-03-31
7778,79,MT,22,3,0.233978,RISK_DASHBOARD,2023-06-30
7779,79,MT,23,3,0.193812,RISK_DASHBOARD,2023-09-30
7780,79,MT,24,3,0.181449,RISK_DASHBOARD,2023-12-31
7781,79,MT,25,3,0.224218,RISK_DASHBOARD,2024-03-31
7782,79,MT,26,3,0.21708,RISK_DASHBOARD,2024-06-30
7783,79,MT,27,3,0.197285,RISK_DASHBOARD,2024-09-30
7784,79,MT,28,3,0.177022,RISK_DASHBOARD,2024-12-31
7785,80,NL,1,3,0.239701,RISK_DASHBOARD,2018-03-31
7786,80,NL,2,3,0.24335,RISK_DASHBOARD,2018-06-30
7787,80,NL,3,3,0.210096,RISK_DASHBOARD,2018-09-30
7788,80,NL,4,3,0.218302,RISK_DASHBOARD,2018-12-31
7789,80,NL,5,3,0.229907,RISK_DASHBOARD,2019-03-31
7790,80,NL,6,3,0.241861,RISK_DASHBOARD,2019-06-30
7791,80,NL,7,3,0.213349,RISK_DASHBOARD,2019-09-30
7792,80,NL,8,3,0.244482,RISK_DASHBOARD,2019-12-31
7793,80,NL,9,3,0.22752,RISK_DASHBOARD,2020-03-31
7794,80,NL,10,3,0.19732,RISK_DASHBOARD,2020-06-30
7795,80,NL,11,3,0.225183,RISK_DASHBOARD,2020-09-30
7796,80,NL,12,3,0.226089,RISK_DASHBOARD,2020-12-31
7797,80,NL,13,3,0.239449,RISK_DASHBOARD,2021-03-31
7798,80,NL,14,3,0.199011,RISK_DASHBOARD,2021-06-30
7799,80,NL,15,3,0.243376,RISK_DASHBOARD,2021-09-30
7800,80,NL,16,3,0.239621,RISK_DASHBOARD,2021-12-31
7801,80,NL,17,3,0.198953,RISK_DASHBOARD,2022-03-31
7802,80,NL,18,3,0.201592,RISK_DASHBOARD,2022-06-30
7803,80,NL,19,3,0.18933,RISK_DASHBOARD,2022-09-30
7804,80,NL,20,3,0.210685,RISK_DASHBOARD,2022-12-31
7805,80,NL,21,3,0.214255,RISK_DASHBOARD,2023-03-31
7806,80,NL,22,3,0.185855,RISK_DASHBOARD,2023-06-30
7807,80,NL,23,3,0.223252,RISK_DASHBOARD,2023-09-30
7808,80,NL,24,3,0.193862,RISK_DASHBOARD,2023-12-31
7809,80,NL,25,3,0.188022,RISK_DASHBOARD,2024-03-31
7810,80,NL,26,3,0.239455,RISK_DASHBOARD,2024-06-30
7811,80,NL,27,3,0.238668,RISK_DASHBOARD,2024-09-30
7812,80,NL,28,3,0.198197,RISK_DASHBOARD,2024-12-31
7813,81,NO,1,3,0.211779,RISK_DASHBOARD,2018-03-31
7814,81,NO,2,3,0.159842,RISK_DASHBOARD,2018-06-30
7815,81,NO,3,3,0.18374,RISK_DASHBOARD,2018-09-30
7816,81,NO,4,3,0.175146,RISK_DASHBOARD,2018-12-31
7817,81,NO,5,3,0.192369,RISK_DASHBOARD,2019-03-31
7818,81,NO,6,3,0.213088,RISK_DASHBOARD,2019-06-30
