COUNTRY_CODE,INDICATOR_CODE,REFERENCE_DATE,YEAR_QUARTER,VALUE
HU,TIER1_FL,2024-06-30,2024-Q2,0.209504
HU,TIER1_FL,2024-09-30,2024-Q3,0.160056
HU,TIER1_FL,2024-12-31,2024-Q4,0.205028
IE,TIER1_FL,2018-03-31,2018-Q1,0.206748
IE,TIER1_FL,2018-06-30,2018-Q2,0.215022
IE,TIER1_FL,2018-09-30,2018-Q3,0.216001
IE,TIER1_FL,2018-12-31,2018-Q4,0.219664
IE,TIER1_FL,2019-03-31,2019-Q1,0.167245
IE,TIER1_FL,2019-06-30,2019-Q2,0.206682
IE,TIER1_FL,2019-09-30,2019-Q3,0.164016
IE,TIER1_FL,2019-12-31,2019-Q4,0.195303
IE,TIER1_FL,2020-03-31,2020-Q1,0.178519
IE,TIER1_FL,2020-06-30,2020-Q2,0.183353
IE,TIER1_FL,2020-09-30,2020-Q3,0.200095
IE,TIER1_FL,2020-12-31,2020-Q4,0.21288
IE,TIER1_FL,2021-03-31,2021-Q1,0.194603
IE,TIER1_FL,2021-06-30,2021-Q2,0.187779
IE,TIER1_FL,2021-09-30,2021-Q3,0.198452
IE,TIER1_FL,2021-12-31,2021-Q4,0.191112
IE,TIER1_FL,2022-03-31,2022-Q1,0.175033
IE,TIER1_FL,2022-06-30,2022-Q2,0.198441
IE,TIER1_FL,2022-09-30,2022-Q3,0.221114
IE,TIER1_FL,2022-12-31,2022-Q4,0.181392
IE,TIER1_FL,2023-03-31,2023-Q1,0.168955
IE,TIER1_FL,2023-06-30,2023-Q2,0.174248
IE,TIER1_FL,2023-09-30,2023-Q3,0.21631
IE,TIER1_FL,2023-12-31,2023-Q4,0.176549
IE,TIER1_FL,2024-03-31,2024-Q1,0.166195
IE,TIER1_FL,2024-06-30,2024-Q2,0.163466
IE,TIER1_FL,2024-09-30,2024-Q3,0.193806
IE,TIER1_FL,2024-12-31,2024-Q4,0.196216
IT,TIER1_FL,2018-03-31,2018-Q1,0.185627
IT,TIER1_FL,2018-06-30,2018-Q2,0.220324
IT,TIER1_FL,2018-09-30,2018-Q3,0.219592
IT,TIER1_FL,2018-12-31,2018-Q4,0.187182
IT,TIER1_FL,2019-03-31,2019-Q1,0.203494
IT,TIER1_FL,2019-06-30,2019-Q2,0.16888
IT,TIER1_FL,2019-09-30,2019-Q3,0.184509
IT,TIER1_FL,2019-12-31,2019-Q4,0.198635
IT,TIER1_FL,2020-03-31,2020-Q1,0.180879
IT,TIER1_FL,2020-06-30,2020-Q2,0.175398
IT,TIER1_FL,2020-09-30,2020-Q3,0.186785
IT,TIER1_FL,2020-12-31,2020-Q4,0.204321
IT,TIER1_FL,2021-03-31,2021-Q1,0.180982
IT,TIER1_FL,2021-06-30,2021-Q2,0.191229
IT,TIER1_FL,2021-09-30,2021-Q3,0.165533
IT,TIER1_FL,2021-12-31,2021-Q4,0.207874
IT,TIER1_FL,2022-03-31,2022-Q1,0.211541
IT,TIER1_FL,2022-06-30,2022-Q2,0.213382
IT,TIER1_FL,2022-09-30,2022-Q3,0.189761
IT,TIER1_FL,2022-12-31,2022-Q4,0.180091
IT,TIER1_FL,2023-03-31,2023-Q1,0.205442
IT,TIER1_FL,2023-06-30,2023-Q2,0.183107
IT,TIER1_FL,2023-09-30,2023-Q3,0.165941
IT,TIER1_FL,2023-12-31,2023-Q4,0.20318
IT,TIER1_FL,2024-03-31,2024-Q1,0.209248
IT,TIER1_FL,2024-06-30,2024-Q2,0.211925
IT,TIER1_FL,2024-09-30,2024-Q3,0.203329
IT,TIER1_FL,2024-12-31,2024-Q4,0.210126
LT,TIER1_FL,2018-03-31,2018-Q1,0.196175
LT,TIER1_FL,2018-06-30,2018-Q2,0.161749
LT,TIER1_FL,2018-09-30,2018-Q3,0.174245
LT,TIER1_FL,2018-12-31,2018-Q4,0.182086
LT,TIER1_FL,2019-03-31,2019-Q1,0.198898
LT,TIER1_FL,2019-06-30,2019-Q2,0.184545
LT,TIER1_FL,2019-09-30,2019-Q3,0.194194
LT,TIER1_FL,2019-12-31,2019-Q4,0.206674
LT,TIER1_FL,2020-03-31,2020-Q1,0.215025
LT,TIER1_FL,2020-06-30,2020-Q2,0.161863
LT,TIER1_FL,2020-09-30,2020-Q3,0.197638
LT,TIER1_FL,2020-12-31,2020-Q4,0.195389
LT,TIER1_FL,2021-03-31,2021-Q1,0.167803
LT,TIER1_FL,2021-06-30,2021-Q2,0.162934
LT,TIER1_FL,2021-09-30,2021-Q3,0.159905
LT,TIER1_FL,2021-12-31,2021-Q4,0.183411
LT,TIER1_FL,2022-03-31,2022-Q1,0.209178
LT,TIER1_FL,2022-06-30,2022-Q2,0.183246
LT,TIER1_FL,2022-09-30,2022-Q3,0.192633
LT,TIER1_FL,2022-12-31,2022-Q4,0.176855
LT,TIER1_FL,2023-03-31,2023-Q1,0.182701
LT,TIER1_FL,2023-06-30,2023-Q2,0.174322
LT,TIER1_FL,2023-09-30,2023-Q3,0.167231
LT,TIER1_FL,2023-12-31,2023-Q4,0.183246
LT,TIER1_FL,2024-03-31,2024-Q1,0.2108
LT,TIER1_FL,2024-06-30,2024-Q2,0.208169
LT,TIER1_FL,2024-09-30,2024-Q3,0.171983
LT,TIER1_FL,2024-12-31,2024-Q4,0.175559
LU,TIER1_FL,2018-03-31,2018-Q1,0.178092
LU,TIER1_FL,2018-06-30,2018-Q2,0.179307
LU,TIER1_FL,2018-09-30,2018-Q3,0.149843
LU,TIER1_FL,2018-12-31,2018-Q4,0.134422
LU,TIER1_FL,2019-03-31,2019-Q1,0.15329
LU,TIER1_FL,2019-06-30,2019-Q2,0.139573
LU,TIER1_FL,2019-09-30,2019-Q3,0.148161
LU,TIER1_FL,2019-12-31,2019-Q4,0.153727
LU,TIER1_FL,2020-03-31,2020-Q1,0.140833
LU,TIER1_FL,2020-06-30,2020-Q2,0.16531
LU,TIER1_FL,2020-09-30,2020-Q3,0.160997
LU,TIER1_FL,2020-12-31,2020-Q4,0.138184
LU,TIER1_FL,2021-03-31,2021-Q1,0.181144
LU,TIER1_FL,2021-06-30,2021-Q2,0.134304
LU,TIER1_FL,2021-09-30,2021-Q3,0.137362
LU,TIER1_FL,2021-12-31,2021-Q4,0.15906
LU,TIER1_FL,2022-03-31,2022-Q1,0.154534
LU,TIER1_FL,2022-06-30,2022-Q2,0.185931
LU,TIER1_FL,2022-09-30,2022-Q3,0.170358
LU,TIER1_FL,2022-12-31,2022-Q4,0.161976
LU,TIER1_FL,2023-03-31,2023-Q1,0.181848
LU,TIER1_FL,2023-06-30,2023-Q2,0.168799
LU,TIER1_FL,2023-09-30,2023-Q3,0.171347
LU,TIER1_FL,2023-12-31,2023-Q4,0.130126
LU,TIER1_FL,2024-03-31,2024-Q1,0.139197
LU,TIER1_FL,2024-06-30,2024-Q2,0.160957
LU,TIER1_FL,2024-09-30,2024-Q3,0.132864
LU,TIER1_FL,2024-12-31,2024-Q4,0.127425
LV,TIER1_FL,2018-03-31,2018-Q1,0.161462
LV,TIER1_FL,2018-06-30,2018-Q2,0.159185
LV,TIER1_FL,2018-09-30,2018-Q3,0.165371
LV,TIER1_FL,2018-12-31,2018-Q4,0.20886
LV,TIER1_FL,2019-03-31,2019-Q1,0.18002
LV,TIER1_FL,2019-06-30,2019-Q2,0.202817
LV,TIER1_FL,2019-09-30,2019-Q3,0.197783
LV,TIER1_FL,2019-12-31,2019-Q4,0.169701
LV,TIER1_FL,2020-03-31,2020-Q1,0.174919
LV,TIER1_FL,2020-06-30,2020-Q2,0.176804
LV,TIER1_FL,2020-09-30,2020-Q3,0.168043
LV,TIER1_FL,2020-12-31,2020-Q4,0.165192
LV,TIER1_FL,2021-03-31,2021-Q1,0.160541
LV,TIER1_FL,2021-06-30,2021-Q2,0.156024
LV,TIER1_FL,2021-09-30,2021-Q3,0.176466
LV,TIER1_FL,2021-12-31,2021-Q4,0.200712
LV,TIER1_FL,2022-03-31,2022-Q1,0.180517
LV,TIER1_FL,2022-06-30,2022-Q2,0.164764
LV,TIER1_FL,2022-09-30,2022-Q3,0.183667
LV,TIER1_FL,2022-12-31,2022-Q4,0.198079
LV,TIER1_FL,2023-03-31,2023-Q1,0.207665
LV,TIER1_FL,2023-06-30,2023-Q2,0.156036
LV,TIER1_FL,2023-09-30,2023-Q3,0.158762
LV,TIER1_FL,2023-12-31,2023-Q4,0.166072
LV,TIER1_FL,2024-03-31,2024-Q1,0.16444
LV,TIER1_FL,2024-06-30,2024-Q2,0.184315
LV,TIER1_FL,2024-09-30,2024-Q3,0.178614
LV,TIER1_FL,2024-12-31,2024-Q4,0.154956
MT,TIER1_FL,2018-03-31,2018-Q1,0.178722
MT,TIER1_FL,2018-06-30,2018-Q2,0.172327
MT,TIER1_FL,2018-09-30,2018-Q3,0.17364
MT,TIER1_FL,2018-12-31,2018-Q4,0.201941
MT,TIER1_FL,2019-03-31,2019-Q1,0.154797
MT,TIER1_FL,2019-06-30,2019-Q2,0.195262
MT,TIER1_FL,2019-09-30,2019-Q3,0.17976
MT,TIER1_FL,2019-12-31,2019-Q4,0.180701
MT,TIER1_FL,2020-03-31,2020-Q1,0.158678
MT,TIER1_FL,2020-06-30,2020-Q2,0.191536
MT,TIER1_FL,2020-09-30,2020-Q3,0.175902
MT,TIER1_FL,2020-12-31,2020-Q4,0.180137
MT,TIER1_FL,2021-03-31,2021-Q1,0.20236
MT,TIER1_FL,2021-06-30,2021-Q2,0.167221
MT,TIER1_FL,2021-09-30,2021-Q3,0.190152
MT,TIER1_FL,2021-12-31,2021-Q4,0.189604
MT,TIER1_FL,2022-03-31,2022-Q1,0.166471
MT,TIER1_FL,2022-06-30,2022-Q2,0.205565
MT,TIER1_FL,2022-09-30,2022-Q3,0.195643
MT,TIER1_FL,2022-12-31,2022-Q4,0.161882
MT,TIER1_FL,2023-03-31,2023-Q1,0.152129
MT,TIER1_FL,2023-06-30,2023-Q2,0.155436
MT,TIER1_FL,2023-09-30,2023-Q3,0.180393
MT,TIER1_FL,2023-12-31,2023-Q4,0.153468
MT,TIER1_FL,2024-03-31,2024-Q1,0.165962
MT,TIER1_FL,2024-06-30,2024-Q2,0.18342
MT,TIER1_FL,2024-09-30,2024-Q3,0.18725
MT,TIER1_FL,2024-12-31,2024-Q4,0.166187
NL,TIER1_FL,2018-03-31,2018-Q1,0.220333
NL,TIER1_FL,2018-06-30,2018-Q2,0.180284
NL,TIER1_FL,2018-09-30,2018-Q3,0.219995
NL,TIER1_FL,2018-12-31,2018-Q4,0.184136
NL,TIER1_FL,2019-03-31,2019-Q1,0.200649
NL,TIER1_FL,2019-06-30,2019-Q2,0.176072
NL,TIER1_FL,2019-09-30,2019-Q3,0.204804
NL,TIER1_FL,2019-12-31,2019-Q4,0.193802
NL,TIER1_FL,2020-03-31,2020-Q1,0.165575
NL,TIER1_FL,2020-06-30,2020-Q2,0.195495
NL,TIER1_FL,2020-09-30,2020-Q3,0.170999
NL,TIER1_FL,2020-12-31,2020-Q4,0.220718
NL,TIER1_FL,2021-03-31,2021-Q1,0.221489
NL,TIER1_FL,2021-06-30,2021-Q2,0.20782
NL,TIER1_FL,2021-09-30,2021-Q3,0.208209
NL,TIER1_FL,2021-12-31,2021-Q4,0.217141
NL,TIER1_FL,2022-03-31,2022-Q1,0.204281
NL,TIER1_FL,2022-06-30,2022-Q2,0.203888
NL,TIER1_FL,2022-09-30,2022-Q3,0.183106
NL,TIER1_FL,2022-12-31,2022-Q4,0.170682
NL,TIER1_FL,2023-03-31,2023-Q1,0.196741
NL,TIER1_FL,2023-06-30,2023-Q2,0.164529
NL,TIER1_FL,2023-09-30,2023-Q3,0.204661
NL,TIER1_FL,2023-12-31,2023-Q4,0.201453
NL,TIER1_FL,2024-03-31,2024-Q1,0.219207
NL,TIER1_FL,2024-06-30,2024-Q2,0.189003
NL,TIER1_FL,2024-09-30,2024-Q3,0.189002
NL,TIER1_FL,2024-12-31,2024-Q4,0.201092
NO,TIER1_FL,2018-03-31,2018-Q1,0.136491
NO,TIER1_FL,2018-06-30,2018-Q2,0.150417
NO,TIER1_FL,2018-09-30,2018-Q3,0.158823
NO,TIER1_FL,2018-12-31,2018-Q4,0.145856
NO,TIER1_FL,2019-03-31,2019-Q1,0.139815
NO,TIER1_FL,2019-06-30,2019-Q2,0.161278
NO,TIER1_FL,2019-09-30,2019-Q3,0.164587
NO,TIER1_FL,2019-12-31,2019-Q4,0.140785
NO,TIER1_FL,2020-03-31,2020-Q1,0.147238
NO,TIER1_FL,2020-06-30,2020-Q2,0.142785
NO,TIER1_FL,2020-09-30,2020-Q3,0.164413
NO,TIER1_FL,2020-12-31,2020-Q4,0.186745
NO,TIER1_FL,2021-03-31,2021-Q1,0.18596
NO,TIER1_FL,2021-06-30,2021-Q2,0.139979
NO,TIER1_FL,2021-09-30,2021-Q3,0.161071
NO,TIER1_FL,2021-12-31,2021-Q4,0.185299
NO,TIER1_FL,2022-03-31,2022-Q1,0.177552
NO,TIER1_FL,2022-06-30,2022-Q2,0.185018
NO,TIER1_FL,2022-09-30,2022-Q3,0.175573
NO,TIER1_FL,2022-12-31,2022-Q4,0.180349
NO,TIER1_FL,2023-03-31,2023-Q1,0.149537
NO,TIER1_FL,2023-06-30,2023-Q2,0.175029
NO,TIER1_FL,2023-09-30,2023-Q3,0.18252
NO,TIER1_FL,2023-12-31,2023-Q4,0.163064
NO,TIER1_FL,2024-03-31,2024-Q1,0.157818
NO,TIER1_FL,2024-06-30,2024-Q2,0.184937
NO,TIER1_FL,2024-09-30,2024-Q3,0.151479
NO,TIER1_FL,2024-12-31,2024-Q4,0.153609
PL,TIER1_FL,2018-03-31,2018-Q1,0.16744
PL,TIER1_FL,2018-06-30,2018-Q2,0.16485
PL,TIER1_FL,2018-09-30,2018-Q3,0.184141
PL,TIER1_FL,2018-12-31,2018-Q4,0.146233
PL,TIER1_FL,2019-03-31,2019-Q1,0.196284
PL,TIER1_FL,2019-06-30,2019-Q2,0.162585
PL,TIER1_FL,2019-09-30,2019-Q3,0.15214
PL,TIER1_FL,2019-12-31,2019-Q4,0.14012
PL,TIER1_FL,2020-03-31,2020-Q1,0.177853
PL,TIER1_FL,2020-06-30,2020-Q2,0.160062
PL,TIER1_FL,2020-09-30,2020-Q3,0.140175
PL,TIER1_FL,2020-12-31,2020-Q4,0.197415
PL,TIER1_FL,2021-03-31,2021-Q1,0.178229
PL,TIER1_FL,2021-06-30,2021-Q2,0.141163
PL,TIER1_FL,2021-09-30,2021-Q3,0.163104
PL,TIER1_FL,2021-12-31,2021-Q4,0.157765
PL,TIER1_FL,2022-03-31,2022-Q1,0.1581
PL,TIER1_FL,2022-06-30,2022-Q2,0.161449
PL,TIER1_FL,2022-09-30,2022-Q3,0.179342
PL,TIER1_FL,2022-12-31,2022-Q4,0.147232
PL,TIER1_FL,2023-03-31,2023-Q1,0.170045
PL,TIER1_FL,2023-06-30,2023-Q2,0.157443
PL,TIER1_FL,2023-09-30,2023-Q3,0.174551
PL,TIER1_FL,2023-12-31,2023-Q4,0.14372
PL,TIER1_FL,2024-03-31,2024-Q1,0.172242
PL,TIER1_FL,2024-06-30,2024-Q2,0.17923
PL,TIER1_FL,2024-09-30,2024-Q3,0.194298
PL,TIER1_FL,2024-12-31,2024-Q4,0.140173
PT,TIER1_FL,2018-03-31,2018-Q1,0.210548
PT,TIER1_FL,2018-06-30,2018-Q2,0.169923
PT,TIER1_FL,2018-09-30,2018-Q3,0.16205
PT,TIER1_FL,2018-12-31,2018-Q4,0.206968
PT,TIER1_FL,2019-03-31,2019-Q1,0.169807
PT,TIER1_FL,2019-06-30,2019-Q2,0.159151
PT,TIER1_FL,2019-09-30,2019-Q3,0.174487
PT,TIER1_FL,2019-12-31,2019-Q4,0.194039
PT,TIER1_FL,2020-03-31,2020-Q1,0.181002
PT,TIER1_FL,2020-06-30,2020-Q2,0.176086
PT,TIER1_FL,2020-09-30,2020-Q3,0.217665
PT,TIER1_FL,2020-12-31,2020-Q4,0.214013
PT,TIER1_FL,2021-03-31,2021-Q1,0.192749
PT,TIER1_FL,2021-06-30,2021-Q2,0.164966
PT,TIER1_FL,2021-09-30,2021-Q3,0.178116
PT,TIER1_FL,2021-12-31,2021-Q4,0.162594
PT,TIER1_FL,2022-03-31,2022-Q1,0.198621
PT,TIER1_FL,2022-06-30,2022-Q2,0.158776
PT,TIER1_FL,2022-09-30,2022-Q3,0.181935
PT,TIER1_FL,2022-12-31,2022-Q4,0.201081
PT,TIER1_FL,2023-03-31,2023-Q1,0.192612
PT,TIER1_FL,2023-06-30,2023-Q2,0.18015
PT,TIER1_FL,2023-09-30,2023-Q3,0.207843
PT,TIER1_FL,2023-12-31,2023-Q4,0.210805
PT,TIER1_FL,2024-03-31,2024-Q1,0.183042
PT,TIER1_FL,2024-06-30,2024-Q2,0.175449
PT,TIER1_FL,2024-09-30,2024-Q3,0.213572
PT,TIER1_FL,2024-12-31,2024-Q4,0.166308
RO,TIER1_FL,2018-03-31,2018-Q1,0.178284
RO,TIER1_FL,2018-06-30,2018-Q2,0.178799
RO,TIER1_FL,2018-09-30,2018-Q3,0.208001
RO,TIER1_FL,2018-12-31,2018-Q4,0.184986
RO,TIER1_FL,2019-03-31,2019-Q1,0.207028
RO,TIER1_FL,2019-06-30,2019-Q2,0.197342
RO,TIER1_FL,2019-09-30,2019-Q3,0.165075
RO,TIER1_FL,2019-12-31,2019-Q4,0.172074
RO,TIER1_FL,2020-03-31,2020-Q1,0.193283
RO,TIER1_FL,2020-06-30,2020-Q2,0.179104
RO,TIER1_FL,2020-09-30,2020-Q3,0.204759
RO,TIER1_FL,2020-12-31,2020-Q4,0.194945
RO,TIER1_FL,2021-03-31,2021-Q1,0.201802
RO,TIER1_FL,2021-06-30,2021-Q2,0.217083
RO,TIER1_FL,2021-09-30,2021-Q3,0.168716
RO,TIER1_FL,2021-12-31,2021-Q4,0.175035
RO,TIER1_FL,2022-03-31,2022-Q1,0.213513
RO,TIER1_FL,2022-06-30,2022-Q2,0.179749
RO,TIER1_FL,2022-09-30,2022-Q3,0.171568
RO,TIER1_FL,2022-12-31,2022-Q4,0.212449
RO,TIER1_FL,2023-03-31,2023-Q1,0.194291
RO,TIER1_FL,2023-06-30,2023-Q2,0.218296
RO,TIER1_FL,2023-09-30,2023-Q3,0.200004
RO,TIER1_FL,2023-12-31,2023-Q4,0.176695
RO,TIER1_FL,2024-03-31,2024-Q1,0.199467
RO,TIER1_FL,2024-06-30,2024-Q2,0.174988
RO,TIER1_FL,2024-09-30,2024-Q3,0.200899
RO,TIER1_FL,2024-12-31,2024-Q4,0.213535
SE,TIER1_FL,2018-03-31,2018-Q1,0.159247
SE,TIER1_FL,2018-06-30,2018-Q2,0.152807
SE,TIER1_FL,2018-09-30,2018-Q3,0.169707
SE,TIER1_FL,2018-12-31,2018-Q4,0.1801
SE,TIER1_FL,2019-03-31,2019-Q1,0.187306
SE,TIER1_FL,2019-06-30,2019-Q2,0.181378
SE,TIER1_FL,2019-09-30,2019-Q3,0.170574
SE,TIER1_FL,2019-12-31,2019-Q4,0.141807
SE,TIER1_FL,2020-03-31,2020-Q1,0.179238
SE,TIER1_FL,2020-06-30,2020-Q2,0.155219
SE,TIER1_FL,2020-09-30,2020-Q3,0.192677
SE,TIER1_FL,2020-12-31,2020-Q4,0.140591
SE,TIER1_FL,2021-03-31,2021-Q1,0.140549
SE,TIER1_FL,2021-06-30,2021-Q2,0.162676
SE,TIER1_FL,2021-09-30,2021-Q3,0.160062
SE,TIER1_FL,2021-12-31,2021-Q4,0.186106
SE,TIER1_FL,2022-03-31,2022-Q1,0.156142
SE,TIER1_FL,2022-06-30,2022-Q2,0.15138
SE,TIER1_FL,2022-09-30,2022-Q3,0.183745
SE,TIER1_FL,2022-12-31,2022-Q4,0.178158
SE,TIER1_FL,2023-03-31,2023-Q1,0.194489
SE,TIER1_FL,2023-06-30,2023-Q2,0.161397
SE,TIER1_FL,2023-09-30,2023-Q3,0.185821
SE,TIER1_FL,2023-12-31,2023-Q4,0.179675
SE,TIER1_FL,2024-03-31,2024-Q1,0.151928
SE,TIER1_FL,2024-06-30,2024-Q2,0.1899
SE,TIER1_FL,2024-09-30,2024-Q3,0.162645
SE,TIER1_FL,2024-12-31,2024-Q4,0.145172
SI,TIER1_FL,2018-03-31,2018-Q1,0.156478
SI,TIER1_FL,2018-06-30,2018-Q2,0.154699
SI,TIER1_FL,2018-09-30,2018-Q3,0.202473
SI,TIER1_FL,2018-12-31,2018-Q4,0.186173
SI,TIER1_FL,2019-03-31,2019-Q1,0.186544
SI,TIER1_FL,2019-06-30,2019-Q2,0.202953
SI,TIER1_FL,2019-09-30,2019-Q3,0.179598
SI,TIER1_FL,2019-12-31,2019-Q4,0.14359
SI,TIER1_FL,2020-03-31,2020-Q1,0.186741
SI,TIER1_FL,2020-06-30,2020-Q2,0.166189
SI,TIER1_FL,2020-09-30,2020-Q3,0.169741
SI,TIER1_FL,2020-12-31,2020-Q4,0.200932
SI,TIER1_FL,2021-03-31,2021-Q1,0.159008
SI,TIER1_FL,2021-06-30,2021-Q2,0.170714
SI,TIER1_FL,2021-09-30,2021-Q3,0.185412
SI,TIER1_FL,2021-12-31,2021-Q4,0.144419
SI,TIER1_FL,2022-03-31,2022-Q1,0.193382
SI,TIER1_FL,2022-06-30,2022-Q2,0.145417
SI,TIER1_FL,2022-09-30,2022-Q3,0.182016
SI,TIER1_FL,2022-12-31,2022-Q4,0.188815
SI,TIER1_FL,2023-03-31,2023-Q1,0.145053
SI,TIER1_FL,2023-06-30,2023-Q2,0.198226
SI,TIER1_FL,2023-09-30,2023-Q3,0.15623
SI,TIER1_FL,2023-12-31,2023-Q4,0.1502
SI,TIER1_FL,2024-03-31,2024-Q1,0.177194
SI,TIER1_FL,2024-06-30,2024-Q2,0.175896
SI,TIER1_FL,2024-09-30,2024-Q3,0.187318
SI,TIER1_FL,2024-12-31,2024-Q4,0.171146
SK,TIER1_FL,2018-03-31,2018-Q1,0.150729
SK,TIER1_FL,2018-06-30,2018-Q2,0.163997
SK,TIER1_FL,2018-09-30,2018-Q3,0.151394
SK,TIER1_FL,2018-12-31,2018-Q4,0.148738
SK,TIER1_FL,2019-03-31,2019-Q1,0.167246
SK,TIER1_FL,2019-06-30,2019-Q2,0.152917
SK,TIER1_FL,2019-09-30,2019-Q3,0.179717
SK,TIER1_FL,2019-12-31,2019-Q4,0.167661
SK,TIER1_FL,2020-03-31,2020-Q1,0.192138
SK,TIER1_FL,2020-06-30,2020-Q2,0.192821
SK,TIER1_FL,2020-09-30,2020-Q3,0.178847
SK,TIER1_FL,2020-12-31,2020-Q4,0.145222
SK,TIER1_FL,2021-03-31,2021-Q1,0.168044
SK,TIER1_FL,2021-06-30,2021-Q2,0.178612
SK,TIER1_FL,2021-09-30,2021-Q3,0.159342
SK,TIER1_FL,2021-12-31,2021-Q4,0.196926
SK,TIER1_FL,2022-03-31,2022-Q1,0.159347
SK,TIER1_FL,2022-06-30,2022-Q2,0.193376
SK,TIER1_FL,2022-09-30,2022-Q3,0.193402
SK,TIER1_FL,2022-12-31,2022-Q4,0.17635
SK,TIER1_FL,2023-03-31,2023-Q1,0.172135
SK,TIER1_FL,2023-06-30,2023-Q2,0.1583
SK,TIER1_FL,2023-09-30,2023-Q3,0.175026
SK,TIER1_FL,2023-12-31,2023-Q4,0.153562
SK,TIER1_FL,2024-03-31,2024-Q1,0.142708
SK,TIER1_FL,2024-06-30,2024-Q2,0.149997
SK,TIER1_FL,2024-09-30,2024-Q3,0.155619
SK,TIER1_FL,2024-12-31,2024-Q4,0.196646
AT,TOTAL_CAP_FL,2018-03-31,2018-Q1,0.172328
AT,TOTAL_CAP_FL,2018-06-30,2018-Q2,0.180429
AT,TOTAL_CAP_FL,2018-09-30,2018-Q3,0.21407
AT,TOTAL_CAP_FL,2018-12-31,2018-Q4,0.174678
AT,TOTAL_CAP_FL,2019-03-31,2019-Q1,0.215671
AT,TOTAL_CAP_FL,2019-06-30,2019-Q2,0.21826
AT,TOTAL_CAP_FL,2019-09-30,2019-Q3,0.218342
AT,TOTAL_CAP_FL,2019-12-31,2019-Q4,0.229873
AT,TOTAL_CAP_FL,2020-03-31,2020-Q1,0.212581
AT,TOTAL_CAP_FL,2020-06-30,2020-Q2,0.172992
AT,TOTAL_CAP_FL,2020-09-30,2020-Q3,0.175993
AT,TOTAL_CAP_FL,2020-12-31,2020-Q4,0.189545
AT,TOTAL_CAP_FL,2021-03-31,2021-Q1,0.217837
AT,TOTAL_CAP_FL,2021-06-30,2021-Q2,0.173113
AT,TOTAL_CAP_FL,2021-09-30,2021-Q3,0.204995
AT,TOTAL_CAP_FL,2021-12-31,2021-Q4,0.208257
AT,TOTAL_CAP_FL,2022-03-31,2022-Q1,0.200028
AT,TOTAL_CAP_FL,2022-06-30,2022-Q2,0.20259
AT,TOTAL_CAP_FL,2022-09-30,2022-Q3,0.216084
AT,TOTAL_CAP_FL,2022-12-31,2022-Q4,0.200238
AT,TOTAL_CAP_FL,2023-03-31,2023-Q1,0.185515
AT,TOTAL_CAP_FL,2023-06-30,2023-Q2,0.174302
AT,TOTAL_CAP_FL,2023-09-30,2023-Q3,0.174388
AT,TOTAL_CAP_FL,2023-12-31,2023-Q4,0.204836
AT,TOTAL_CAP_FL,2024-03-31,2024-Q1,0.197505
AT,TOTAL_CAP_FL,2024-06-30,2024-Q2,0.222809
AT,TOTAL_CAP_FL,2024-09-30,2024-Q3,0.189679
AT,TOTAL_CAP_FL,2024-12-31,2024-Q4,0.218796
BE,TOTAL_CAP_FL,2018-03-31,2018-Q1,0.190743
BE,TOTAL_CAP_FL,2018-06-30,2018-Q2,0.166001
BE,TOTAL_CAP_FL,2018-09-30,2018-Q3,0.182588
BE,TOTAL_CAP_FL,2018-12-31,2018-Q4,0.199611
BE,TOTAL_CAP_FL,2019-03-31,2019-Q1,0.186993
BE,TOTAL_CAP_FL,2019-06-30,2019-Q2,0.174659
BE,TOTAL_CAP_FL,2019-09-30,2019-Q3,0.202757
BE,TOTAL_CAP_FL,2019-12-31,2019-Q4,0.160941
BE,TOTAL_CAP_FL,2020-03-31,2020-Q1,0.178498
BE,TOTAL_CAP_FL,2020-06-30,2020-Q2,0.190145
BE,TOTAL_CAP_FL,2020-09-30,2020-Q3,0.163963
BE,TOTAL_CAP_FL,2020-12-31,2020-Q4,0.186342
BE,TOTAL_CAP_FL,2021-03-31,2021-Q1,0.176332
BE,TOTAL_CAP_FL,2021-06-30,2021-Q2,0.184298
BE,TOTAL_CAP_FL,2021-09-30,2021-Q3,0.159563
BE,TOTAL_CAP_FL,2021-12-31,2021-Q4,0.167595
BE,TOTAL_CAP_FL,2022-03-31,2022-Q1,0.175723
BE,TOTAL_CAP_FL,2022-06-30,2022-Q2,0.213811
BE,TOTAL_CAP_FL,2022-09-30,2022-Q3,0.215423
BE,TOTAL_CAP_FL,2022-12-31,2022-Q4,0.186817
BE,TOTAL_CAP_FL,2023-03-31,2023-Q1,0.166592
BE,TOTAL_CAP_FL,2023-06-30,2023-Q2,0.201981
BE,TOTAL_CAP_FL,2023-09-30,2023-Q3,0.17541
BE,TOTAL_CAP_FL,2023-12-31,2023-Q4,0.15841
BE,TOTAL_CAP_FL,2024-03-31,2024-Q1,0.162047
BE,TOTAL_CAP_FL,2024-06-30,2024-Q2,0.20598
BE,TOTAL_CAP_FL,2024-09-30,2024-Q3,0.189464
BE,TOTAL_CAP_FL,2024-12-31,2024-Q4,0.180764
CY,TOTAL_CAP_FL,2018-03-31,2018-Q1,0.210166
CY,TOTAL_CAP_FL,2018-06-30,2018-Q2,0.198689
CY,TOTAL_CAP_FL,2018-09-30,2018-Q3,0.202766
CY,TOTAL_CAP_FL,2018-12-31,2018-Q4,0.184857
