COUNTRY_CODE,INDICATOR_CODE,REFERENCE_DATE,YEAR_QUARTER,VALUE
SI,ROE,2023-03-31,2023-Q1,0.063085
SI,ROE,2023-06-30,2023-Q2,0.062645
SI,ROE,2023-09-30,2023-Q3,0.053445
SI,ROE,2023-12-31,2023-Q4,0.065212
SI,ROE,2024-03-31,2024-Q1,0.089088
SI,ROE,2024-06-30,2024-Q2,0.10363
SI,ROE,2024-09-30,2024-Q3,0.072551
SI,ROE,2024-12-31,2024-Q4,0.098855
SK,ROE,2018-03-31,2018-Q1,0.049802
SK,ROE,2018-06-30,2018-Q2,0.099175
SK,ROE,2018-09-30,2018-Q3,0.084445
SK,ROE,2018-12-31,2018-Q4,0.064297
SK,ROE,2019-03-31,2019-Q1,0.086418
SK,ROE,2019-06-30,2019-Q2,0.076022
SK,ROE,2019-09-30,2019-Q3,0.099454
SK,ROE,2019-12-31,2019-Q4,0.069864
SK,ROE,2020-03-31,2020-Q1,0.066919
SK,ROE,2020-06-30,2020-Q2,0.083981
SK,ROE,2020-09-30,2020-Q3,0.075805
SK,ROE,2020-12-31,2020-Q4,0.080427
SK,ROE,2021-03-31,2021-Q1,0.100301
SK,ROE,2021-06-30,2021-Q2,0.06463
SK,ROE,2021-09-30,2021-Q3,0.083026
SK,ROE,2021-12-31,2021-Q4,0.083066
SK,ROE,2022-03-31,2022-Q1,0.059414
SK,ROE,2022-06-30,2022-Q2,0.093194
SK,ROE,2022-09-30,2022-Q3,0.109049
SK,ROE,2022-12-31,2022-Q4,0.083505
SK,ROE,2023-03-31,2023-Q1,0.079067
SK,ROE,2023-06-30,2023-Q2,0.099258
SK,ROE,2023-09-30,2023-Q3,0.058196
SK,ROE,2023-12-31,2023-Q4,0.083825
SK,ROE,2024-03-31,2024-Q1,0.085713
SK,ROE,2024-06-30,2024-Q2,0.088125
SK,ROE,2024-09-30,2024-Q3,0.104085
SK,ROE,2024-12-31,2024-Q4,0.092442
AT,TIER1_FL,2018-03-31,2018-Q1,0.20684
AT,TIER1_FL,2018-06-30,2018-Q2,0.187993
AT,TIER1_FL,2018-09-30,2018-Q3,0.180204
AT,TIER1_FL,2018-12-31,2018-Q4,0.15872
AT,TIER1_FL,2019-03-31,2019-Q1,0.182064
AT,TIER1_FL,2019-06-30,2019-Q2,0.170551
AT,TIER1_FL,2019-09-30,2019-Q3,0.172904
AT,TIER1_FL,2019-12-31,2019-Q4,0.19729
AT,TIER1_FL,2020-03-31,2020-Q1,0.188106
AT,TIER1_FL,2020-06-30,2020-Q2,0.207192
AT,TIER1_FL,2020-09-30,2020-Q3,0.17246
AT,TIER1_FL,2020-12-31,2020-Q4,0.185763
AT,TIER1_FL,2021-03-31,2021-Q1,0.153872
AT,TIER1_FL,2021-06-30,2021-Q2,0.181255
AT,TIER1_FL,2021-09-30,2021-Q3,0.182663
AT,TIER1_FL,2021-12-31,2021-Q4,0.198592
AT,TIER1_FL,2022-03-31,2022-Q1,0.15917
AT,TIER1_FL,2022-06-30,2022-Q2,0.15881
AT,TIER1_FL,2022-09-30,2022-Q3,0.1915
AT,TIER1_FL,2022-12-31,2022-Q4,0.178579
AT,TIER1_FL,2023-03-31,2023-Q1,0.178201
AT,TIER1_FL,2023-06-30,2023-Q2,0.172406
AT,TIER1_FL,2023-09-30,2023-Q3,0.168168
AT,TIER1_FL,2023-12-31,2023-Q4,0.199075
AT,TIER1_FL,2024-03-31,2024-Q1,0.183962
AT,TIER1_FL,2024-06-30,2024-Q2,0.151319
AT,TIER1_FL,2024-09-30,2024-Q3,0.167266
AT,TIER1_FL,2024-12-31,2024-Q4,0.165324
BE,TIER1_FL,2018-03-31,2018-Q1,0.1876
BE,TIER1_FL,2018-06-30,2018-Q2,0.169548
BE,TIER1_FL,2018-09-30,2018-Q3,0.187211
BE,TIER1_FL,2018-12-31,2018-Q4,0.182534
BE,TIER1_FL,2019-03-31,2019-Q1,0.169747
BE,TIER1_FL,2019-06-30,2019-Q2,0.171354
BE,TIER1_FL,2019-09-30,2019-Q3,0.186904
BE,TIER1_FL,2019-12-31,2019-Q4,0.148405
BE,TIER1_FL,2020-03-31,2020-Q1,0.154909
BE,TIER1_FL,2020-06-30,2020-Q2,0.149682
BE,TIER1_FL,2020-09-30,2020-Q3,0.189027
BE,TIER1_FL,2020-12-31,2020-Q4,0.160288
BE,TIER1_FL,2021-03-31,2021-Q1,0.191866
BE,TIER1_FL,2021-06-30,2021-Q2,0.178934
BE,TIER1_FL,2021-09-30,2021-Q3,0.169282
BE,TIER1_FL,2021-12-31,2021-Q4,0.156599
BE,TIER1_FL,2022-03-31,2022-Q1,0.152886
BE,TIER1_FL,2022-06-30,2022-Q2,0.185988
BE,TIER1_FL,2022-09-30,2022-Q3,0.182611
BE,TIER1_FL,2022-12-31,2022-Q4,0.18729
BE,TIER1_FL,2023-03-31,2023-Q1,0.171309
BE,TIER1_FL,2023-06-30,2023-Q2,0.175527
BE,TIER1_FL,2023-09-30,2023-Q3,0.169059
BE,TIER1_FL,2023-12-31,2023-Q4,0.143908
BE,TIER1_FL,2024-03-31,2024-Q1,0.173546
BE,TIER1_FL,2024-06-30,2024-Q2,0.146527
BE,TIER1_FL,2024-09-30,2024-Q3,0.184221
BE,TIER1_FL,2024-12-31,2024-Q4,0.153605
CY,TIER1_FL,2018-03-31,2018-Q1,0.137633
CY,TIER1_FL,2018-06-30,2018-Q2,0.142367
CY,TIER1_FL,2018-09-30,2018-Q3,0.138622
CY,TIER1_FL,2018-12-31,2018-Q4,0.181926
CY,TIER1_FL,2019-03-31,2019-Q1,0.180312
CY,TIER1_FL,2019-06-30,2019-Q2,0.153696
CY,TIER1_FL,2019-09-30,2019-Q3,0.14146
CY,TIER1_FL,2019-12-31,2019-Q4,0.161133
CY,TIER1_FL,2020-03-31,2020-Q1,0.134866
CY,TIER1_FL,2020-06-30,2020-Q2,0.17965
CY,TIER1_FL,2020-09-30,2020-Q3,0.168423
CY,TIER1_FL,2020-12-31,2020-Q4,0.174133
CY,TIER1_FL,2021-03-31,2021-Q1,0.174017
CY,TIER1_FL,2021-06-30,2021-Q2,0.177849
CY,TIER1_FL,2021-09-30,2021-Q3,0.16049
CY,TIER1_FL,2021-12-31,2021-Q4,0.177513
CY,TIER1_FL,2022-03-31,2022-Q1,0.144887
CY,TIER1_FL,2022-06-30,2022-Q2,0.16332
CY,TIER1_FL,2022-09-30,2022-Q3,0.174105
CY,TIER1_FL,2022-12-31,2022-Q4,0.173342
CY,TIER1_FL,2023-03-31,2023-Q1,0.181638
CY,TIER1_FL,2023-06-30,2023-Q2,0.164335
CY,TIER1_FL,2023-09-30,2023-Q3,0.173183
CY,TIER1_FL,2023-12-31,2023-Q4,0.179913
CY,TIER1_FL,2024-03-31,2024-Q1,0.130609
CY,TIER1_FL,2024-06-30,2024-Q2,0.169671
CY,TIER1_FL,2024-09-30,2024-Q3,0.135943
CY,TIER1_FL,2024-12-31,2024-Q4,0.170434
DE,TIER1_FL,2018-03-31,2018-Q1,0.182848
DE,TIER1_FL,2018-06-30,2018-Q2,0.158849
DE,TIER1_FL,2018-09-30,2018-Q3,0.156556
DE,TIER1_FL,2018-12-31,2018-Q4,0.166293
DE,TIER1_FL,2019-03-31,2019-Q1,0.188492
DE,TIER1_FL,2019-06-30,2019-Q2,0.152287
DE,TIER1_FL,2019-09-30,2019-Q3,0.16095
DE,TIER1_FL,2019-12-31,2019-Q4,0.156941
DE,TIER1_FL,2020-03-31,2020-Q1,0.203753
DE,TIER1_FL,2020-06-30,2020-Q2,0.161909
DE,TIER1_FL,2020-09-30,2020-Q3,0.19654
DE,TIER1_FL,2020-12-31,2020-Q4,0.164954
DE,TIER1_FL,2021-03-31,2021-Q1,0.175626
DE,TIER1_FL,2021-06-30,2021-Q2,0.180473
DE,TIER1_FL,2021-09-30,2021-Q3,0.152509
DE,TIER1_FL,2021-12-31,2021-Q4,0.180461
DE,TIER1_FL,2022-03-31,2022-Q1,0.154041
DE,TIER1_FL,2022-06-30,2022-Q2,0.198768
DE,TIER1_FL,2022-09-30,2022-Q3,0.163473
DE,TIER1_FL,2022-12-31,2022-Q4,0.171654
DE,TIER1_FL,2023-03-31,2023-Q1,0.208724
DE,TIER1_FL,2023-06-30,2023-Q2,0.208433
DE,TIER1_FL,2023-09-30,2023-Q3,0.186414
DE,TIER1_FL,2023-12-31,2023-Q4,0.178428
DE,TIER1_FL,2024-03-31,2024-Q1,0.188729
DE,TIER1_FL,2024-06-30,2024-Q2,0.189311
DE,TIER1_FL,2024-09-30,2024-Q3,0.160712
DE,TIER1_FL,2024-12-31,2024-Q4,0.149541
DK,TIER1_FL,2018-03-31,2018-Q1,0.193317
DK,TIER1_FL,2018-06-30,2018-Q2,0.163426
DK,TIER1_FL,2018-09-30,2018-Q3,0.161206
DK,TIER1_FL,2018-12-31,2018-Q4,0.174585
DK,TIER1_FL,2019-03-31,2019-Q1,0.202006
DK,TIER1_FL,2019-06-30,2019-Q2,0.182038
DK,TIER1_FL,2019-09-30,2019-Q3,0.190878
DK,TIER1_FL,2019-12-31,2019-Q4,0.185883
DK,TIER1_FL,2020-03-31,2020-Q1,0.206175
DK,TIER1_FL,2020-06-30,2020-Q2,0.204551
DK,TIER1_FL,2020-09-30,2020-Q3,0.197705
DK,TIER1_FL,2020-12-31,2020-Q4,0.211871
DK,TIER1_FL,2021-03-31,2021-Q1,0.169715
DK,TIER1_FL,2021-06-30,2021-Q2,0.168025
DK,TIER1_FL,2021-09-30,2021-Q3,0.211788
DK,TIER1_FL,2021-12-31,2021-Q4,0.188128
DK,TIER1_FL,2022-03-31,2022-Q1,0.199551
DK,TIER1_FL,2022-06-30,2022-Q2,0.164265
DK,TIER1_FL,2022-09-30,2022-Q3,0.218679
DK,TIER1_FL,2022-12-31,2022-Q4,0.201292
DK,TIER1_FL,2023-03-31,2023-Q1,0.174089
DK,TIER1_FL,2023-06-30,2023-Q2,0.162412
DK,TIER1_FL,2023-09-30,2023-Q3,0.204946
DK,TIER1_FL,2023-12-31,2023-Q4,0.172351
DK,TIER1_FL,2024-03-31,2024-Q1,0.195664
DK,TIER1_FL,2024-06-30,2024-Q2,0.186404
DK,TIER1_FL,2024-09-30,2024-Q3,0.172347
DK,TIER1_FL,2024-12-31,2024-Q4,0.17254
ES,TIER1_FL,2018-03-31,2018-Q1,0.155747
ES,TIER1_FL,2018-06-30,2018-Q2,0.183274
ES,TIER1_FL,2018-09-30,2018-Q3,0.210208
ES,TIER1_FL,2018-12-31,2018-Q4,0.201174
ES,TIER1_FL,2019-03-31,2019-Q1,0.189301
ES,TIER1_FL,2019-06-30,2019-Q2,0.194699
ES,TIER1_FL,2019-09-30,2019-Q3,0.164046
ES,TIER1_FL,2019-12-31,2019-Q4,0.194427
ES,TIER1_FL,2020-03-31,2020-Q1,0.208691
ES,TIER1_FL,2020-06-30,2020-Q2,0.187777
ES,TIER1_FL,2020-09-30,2020-Q3,0.179197
ES,TIER1_FL,2020-12-31,2020-Q4,0.158553
ES,TIER1_FL,2021-03-31,2021-Q1,0.175806
ES,TIER1_FL,2021-06-30,2021-Q2,0.168111
ES,TIER1_FL,2021-09-30,2021-Q3,0.173047
ES,TIER1_FL,2021-12-31,2021-Q4,0.196942
ES,TIER1_FL,2022-03-31,2022-Q1,0.154691
ES,TIER1_FL,2022-06-30,2022-Q2,0.17726
ES,TIER1_FL,2022-09-30,2022-Q3,0.190055
ES,TIER1_FL,2022-12-31,2022-Q4,0.172291
ES,TIER1_FL,2023-03-31,2023-Q1,0.197786
ES,TIER1_FL,2023-06-30,2023-Q2,0.166973
ES,TIER1_FL,2023-09-30,2023-Q3,0.203839
ES,TIER1_FL,2023-12-31,2023-Q4,0.176442
ES,TIER1_FL,2024-03-31,2024-Q1,0.157561
ES,TIER1_FL,2024-06-30,2024-Q2,0.210458
ES,TIER1_FL,2024-09-30,2024-Q3,0.174393
ES,TIER1_FL,2024-12-31,2024-Q4,0.169472
EU,TIER1_FL,2018-03-31,2018-Q1,0.19967
EU,TIER1_FL,2018-06-30,2018-Q2,0.19078
EU,TIER1_FL,2018-09-30,2018-Q3,0.177778
EU,TIER1_FL,2018-12-31,2018-Q4,0.189489
EU,TIER1_FL,2019-03-31,2019-Q1,0.197134
EU,TIER1_FL,2019-06-30,2019-Q2,0.147081
EU,TIER1_FL,2019-09-30,2019-Q3,0.15608
EU,TIER1_FL,2019-12-31,2019-Q4,0.157832
EU,TIER1_FL,2020-03-31,2020-Q1,0.196127
EU,TIER1_FL,2020-06-30,2020-Q2,0.171887
EU,TIER1_FL,2020-09-30,2020-Q3,0.178362
EU,TIER1_FL,2020-12-31,2020-Q4,0.170099
EU,TIER1_FL,2021-03-31,2021-Q1,0.159103
EU,TIER1_FL,2021-06-30,2021-Q2,0.144478
EU,TIER1_FL,2021-09-30,2021-Q3,0.166103
EU,TIER1_FL,2021-12-31,2021-Q4,0.20084
EU,TIER1_FL,2022-03-31,2022-Q1,0.173262
EU,TIER1_FL,2022-06-30,2022-Q2,0.195148
EU,TIER1_FL,2022-09-30,2022-Q3,0.153096
EU,TIER1_FL,2022-12-31,2022-Q4,0.154153
EU,TIER1_FL,2023-03-31,2023-Q1,0.170674
EU,TIER1_FL,2023-06-30,2023-Q2,0.182069
EU,TIER1_FL,2023-09-30,2023-Q3,0.159503
EU,TIER1_FL,2023-12-31,2023-Q4,0.16176
EU,TIER1_FL,2024-03-31,2024-Q1,0.143917
EU,TIER1_FL,2024-06-30,2024-Q2,0.187488
EU,TIER1_FL,2024-09-30,2024-Q3,0.169241
EU,TIER1_FL,2024-12-31,2024-Q4,0.188521
FI,TIER1_FL,2018-03-31,2018-Q1,0.197123
FI,TIER1_FL,2018-06-30,2018-Q2,0.211105
FI,TIER1_FL,2018-09-30,2018-Q3,0.196537
FI,TIER1_FL,2018-12-31,2018-Q4,0.1917
FI,TIER1_FL,2019-03-31,2019-Q1,0.202403
FI,TIER1_FL,2019-06-30,2019-Q2,0.163293
FI,TIER1_FL,2019-09-30,2019-Q3,0.182156
FI,TIER1_FL,2019-12-31,2019-Q4,0.177895
FI,TIER1_FL,2020-03-31,2020-Q1,0.213443
FI,TIER1_FL,2020-06-30,2020-Q2,0.200368
FI,TIER1_FL,2020-09-30,2020-Q3,0.169855
FI,TIER1_FL,2020-12-31,2020-Q4,0.179436
FI,TIER1_FL,2021-03-31,2021-Q1,0.195566
FI,TIER1_FL,2021-06-30,2021-Q2,0.205705
FI,TIER1_FL,2021-09-30,2021-Q3,0.170257
FI,TIER1_FL,2021-12-31,2021-Q4,0.190708
FI,TIER1_FL,2022-03-31,2022-Q1,0.176023
FI,TIER1_FL,2022-06-30,2022-Q2,0.159221
FI,TIER1_FL,2022-09-30,2022-Q3,0.21287
FI,TIER1_FL,2022-12-31,2022-Q4,0.200497
FI,TIER1_FL,2023-03-31,2023-Q1,0.167335
FI,TIER1_FL,2023-06-30,2023-Q2,0.160699
FI,TIER1_FL,2023-09-30,2023-Q3,0.176328
FI,TIER1_FL,2023-12-31,2023-Q4,0.166193
FI,TIER1_FL,2024-03-31,2024-Q1,0.188557
FI,TIER1_FL,2024-06-30,2024-Q2,0.161745
FI,TIER1_FL,2024-09-30,2024-Q3,0.18196
FI,TIER1_FL,2024-12-31,2024-Q4,0.199894
FR,TIER1_FL,2018-03-31,2018-Q1,0.137813
FR,TIER1_FL,2018-06-30,2018-Q2,0.151102
FR,TIER1_FL,2018-09-30,2018-Q3,0.146715
FR,TIER1_FL,2018-12-31,2018-Q4,0.176064
FR,TIER1_FL,2019-03-31,2019-Q1,0.176463
FR,TIER1_FL,2019-06-30,2019-Q2,0.168337
FR,TIER1_FL,2019-09-30,2019-Q3,0.140106
FR,TIER1_FL,2019-12-31,2019-Q4,0.160541
FR,TIER1_FL,2020-03-31,2020-Q1,0.178247
FR,TIER1_FL,2020-06-30,2020-Q2,0.184582
FR,TIER1_FL,2020-09-30,2020-Q3,0.185868
FR,TIER1_FL,2020-12-31,2020-Q4,0.144532
FR,TIER1_FL,2021-03-31,2021-Q1,0.168822
FR,TIER1_FL,2021-06-30,2021-Q2,0.176499
FR,TIER1_FL,2021-09-30,2021-Q3,0.150378
FR,TIER1_FL,2021-12-31,2021-Q4,0.141144
FR,TIER1_FL,2022-03-31,2022-Q1,0.163736
FR,TIER1_FL,2022-06-30,2022-Q2,0.183895
FR,TIER1_FL,2022-09-30,2022-Q3,0.185574
FR,TIER1_FL,2022-12-31,2022-Q4,0.17498
FR,TIER1_FL,2023-03-31,2023-Q1,0.141973
FR,TIER1_FL,2023-06-30,2023-Q2,0.175652
FR,TIER1_FL,2023-09-30,2023-Q3,0.165863
FR,TIER1_FL,2023-12-31,2023-Q4,0.175892
FR,TIER1_FL,2024-03-31,2024-Q1,0.176502
FR,TIER1_FL,2024-06-30,2024-Q2,0.163385
FR,TIER1_FL,2024-09-30,2024-Q3,0.185227
FR,TIER1_FL,2024-12-31,2024-Q4,0.142525
GR,TIER1_FL,2018-03-31,2018-Q1,0.206206
GR,TIER1_FL,2018-06-30,2018-Q2,0.214756
GR,TIER1_FL,2018-09-30,2018-Q3,0.178295
GR,TIER1_FL,2018-12-31,2018-Q4,0.181228
GR,TIER1_FL,2019-03-31,2019-Q1,0.170628
GR,TIER1_FL,2019-06-30,2019-Q2,0.205241
GR,TIER1_FL,2019-09-30,2019-Q3,0.182107
GR,TIER1_FL,2019-12-31,2019-Q4,0.191566
GR,TIER1_FL,2020-03-31,2020-Q1,0.159987
GR,TIER1_FL,2020-06-30,2020-Q2,0.199317
GR,TIER1_FL,2020-09-30,2020-Q3,0.204881
GR,TIER1_FL,2020-12-31,2020-Q4,0.168554
GR,TIER1_FL,2021-03-31,2021-Q1,0.197851
GR,TIER1_FL,2021-06-30,2021-Q2,0.19073
GR,TIER1_FL,2021-09-30,2021-Q3,0.193418
GR,TIER1_FL,2021-12-31,2021-Q4,0.18476
GR,TIER1_FL,2022-03-31,2022-Q1,0.213689
GR,TIER1_FL,2022-06-30,2022-Q2,0.182153
GR,TIER1_FL,2022-09-30,2022-Q3,0.218056
GR,TIER1_FL,2022-12-31,2022-Q4,0.196242
GR,TIER1_FL,2023-03-31,2023-Q1,0.181987
GR,TIER1_FL,2023-06-30,2023-Q2,0.165961
GR,TIER1_FL,2023-09-30,2023-Q3,0.174634
GR,TIER1_FL,2023-12-31,2023-Q4,0.210072
GR,TIER1_FL,2024-03-31,2024-Q1,0.158816
GR,TIER1_FL,2024-06-30,2024-Q2,0.186895
GR,TIER1_FL,2024-09-30,2024-Q3,0.186069
GR,TIER1_FL,2024-12-31,2024-Q4,0.169235
HR,TIER1_FL,2018-03-31,2018-Q1,0.136501
HR,TIER1_FL,2018-06-30,2018-Q2,0.181194
HR,TIER1_FL,2018-09-30,2018-Q3,0.144564
HR,TIER1_FL,2018-12-31,2018-Q4,0.177524
HR,TIER1_FL,2019-03-31,2019-Q1,0.179937
HR,TIER1_FL,2019-06-30,2019-Q2,0.164473
HR,TIER1_FL,2019-09-30,2019-Q3,0.152432
HR,TIER1_FL,2019-12-31,2019-Q4,0.156968
HR,TIER1_FL,2020-03-31,2020-Q1,0.126627
HR,TIER1_FL,2020-06-30,2020-Q2,0.149263
HR,TIER1_FL,2020-09-30,2020-Q3,0.136934
HR,TIER1_FL,2020-12-31,2020-Q4,0.12805
HR,TIER1_FL,2021-03-31,2021-Q1,0.13512
HR,TIER1_FL,2021-06-30,2021-Q2,0.136626
HR,TIER1_FL,2021-09-30,2021-Q3,0.177218
HR,TIER1_FL,2021-12-31,2021-Q4,0.155969
HR,TIER1_FL,2022-03-31,2022-Q1,0.132777
HR,TIER1_FL,2022-06-30,2022-Q2,0.133611
HR,TIER1_FL,2022-09-30,2022-Q3,0.151989
HR,TIER1_FL,2022-12-31,2022-Q4,0.172796
HR,TIER1_FL,2023-03-31,2023-Q1,0.176607
HR,TIER1_FL,2023-06-30,2023-Q2,0.13558
HR,TIER1_FL,2023-09-30,2023-Q3,0.134463
HR,TIER1_FL,2023-12-31,2023-Q4,0.182301
HR,TIER1_FL,2024-03-31,2024-Q1,0.149887
HR,TIER1_FL,2024-06-30,2024-Q2,0.13568
HR,TIER1_FL,2024-09-30,2024-Q3,0.146511
HR,TIER1_FL,2024-12-31,2024-Q4,0.133293
HU,TIER1_FL,2018-03-31,2018-Q1,0.178116
HU,TIER1_FL,2018-06-30,2018-Q2,0.162549
HU,TIER1_FL,2018-09-30,2018-Q3,0.166344
HU,TIER1_FL,2018-12-31,2018-Q4,0.199852
HU,TIER1_FL,2019-03-31,2019-Q1,0.201175
HU,TIER1_FL,2019-06-30,2019-Q2,0.164569
HU,TIER1_FL,2019-09-30,2019-Q3,0.207048
HU,TIER1_FL,2019-12-31,2019-Q4,0.196563
HU,TIER1_FL,2020-03-31,2020-Q1,0.187381
HU,TIER1_FL,2020-06-30,2020-Q2,0.179029
HU,TIER1_FL,2020-09-30,2020-Q3,0.198023
HU,TIER1_FL,2020-12-31,2020-Q4,0.177241
HU,TIER1_FL,2021-03-31,2021-Q1,0.172466
HU,TIER1_FL,2021-06-30,2021-Q2,0.186591
HU,TIER1_FL,2021-09-30,2021-Q3,0.19038
HU,TIER1_FL,2021-12-31,2021-Q4,0.189718
HU,TIER1_FL,2022-03-31,2022-Q1,0.20762
HU,TIER1_FL,2022-06-30,2022-Q2,0.194071
HU,TIER1_FL,2022-09-30,2022-Q3,0.193477
HU,TIER1_FL,2022-12-31,2022-Q4,0.192208
HU,TIER1_FL,2023-03-31,2023-Q1,0.154438
HU,TIER1_FL,2023-06-30,2023-Q2,0.193455
HU,TIER1_FL,2023-09-30,2023-Q3,0.166086
HU,TIER1_FL,2023-12-31,2023-Q4,0.17939
HU,TIER1_FL,2024-03-31,2024-Q1,0.196501
HU,TIER1_FL,2024-06-30,2024-Q2,0.209504
HU,TIER1_FL,2024-09-30,2024-Q3,0.160056
HU,TIER1_FL,2024-12-31,2024-Q4,0.205028
IE,TIER1_FL,2018-03-31,2018-Q1,0.206748
IE,TIER1_FL,2018-06-30,2018-Q2,0.215022
IE,TIER1_FL,2018-09-30,2018-Q3,0.216001
IE,TIER1_FL,2018-12-31,2018-Q4,0.219664
IE,TIER1_FL,2019-03-31,2019-Q1,0.167245
IE,TIER1_FL,2019-06-30,2019-Q2,0.206682
IE,TIER1_FL,2019-09-30,2019-Q3,0.164016
IE,TIER1_FL,2019-12-31,2019-Q4,0.195303
IE,TIER1_FL,2020-03-31,2020-Q1,0.178519
IE,TIER1_FL,2020-06-30,2020-Q2,0.183353
IE,TIER1_FL,2020-09-30,2020-Q3,0.200095
IE,TIER1_FL,2020-12-31,2020-Q4,0.21288
IE,TIER1_FL,2021-03-31,2021-Q1,0.194603
IE,TIER1_FL,2021-06-30,2021-Q2,0.187779
IE,TIER1_FL,2021-09-30,2021-Q3,0.198452
IE,TIER1_FL,2021-12-31,2021-Q4,0.191112
IE,TIER1_FL,2022-03-31,2022-Q1,0.175033
IE,TIER1_FL,2022-06-30,2022-Q2,0.198441
IE,TIER1_FL,2022-09-30,2022-Q3,0.221114
IE,TIER1_FL,2022-12-31,2022-Q4,0.181392
IE,TIER1_FL,2023-03-31,2023-Q1,0.168955
IE,TIER1_FL,2023-06-30,2023-Q2,0.174248
IE,TIER1_FL,2023-09-30,2023-Q3,0.21631
IE,TIER1_FL,2023-12-31,2023-Q4,0.176549
IE,TIER1_FL,2024-03-31,2024-Q1,0.166195
IE,TIER1_FL,2024-06-30,2024-Q2,0.163466
IE,TIER1_FL,2024-09-30,2024-Q3,0.193806
IE,TIER1_FL,2024-12-31,2024-Q4,0.196216
IT,TIER1_FL,2018-03-31,2018-Q1,0.185627
IT,TIER1_FL,2018-06-30,2018-Q2,0.220324
IT,TIER1_FL,2018-09-30,2018-Q3,0.219592
IT,TIER1_FL,2018-12-31,2018-Q4,0.187182
IT,TIER1_FL,2019-03-31,2019-Q1,0.203494
IT,TIER1_FL,2019-06-30,2019-Q2,0.16888
IT,TIER1_FL,2019-09-30,2019-Q3,0.184509
IT,TIER1_FL,2019-12-31,2019-Q4,0.198635
IT,TIER1_FL,2020-03-31,2020-Q1,0.180879
IT,TIER1_FL,2020-06-30,2020-Q2,0.175398
IT,TIER1_FL,2020-09-30,2020-Q3,0.186785
IT,TIER1_FL,2020-12-31,2020-Q4,0.204321
IT,TIER1_FL,2021-03-31,2021-Q1,0.180982
IT,TIER1_FL,2021-06-30,2021-Q2,0.191229
IT,TIER1_FL,2021-09-30,2021-Q3,0.165533
IT,TIER1_FL,2021-12-31,2021-Q4,0.207874
IT,TIER1_FL,2022-03-31,2022-Q1,0.211541
IT,TIER1_FL,2022-06-30,2022-Q2,0.213382
IT,TIER1_FL,2022-09-30,2022-Q3,0.189761
IT,TIER1_FL,2022-12-31,2022-Q4,0.180091
IT,TIER1_FL,2023-03-31,2023-Q1,0.205442
IT,TIER1_FL,2023-06-30,2023-Q2,0.183107
IT,TIER1_FL,2023-09-30,2023-Q3,0.165941
IT,TIER1_FL,2023-12-31,2023-Q4,0.20318
IT,TIER1_FL,2024-03-31,2024-Q1,0.209248
IT,TIER1_FL,2024-06-30,2024-Q2,0.211925
IT,TIER1_FL,2024-09-30,2024-Q3,0.203329
IT,TIER1_FL,2024-12-31,2024-Q4,0.210126
LT,TIER1_FL,2018-03-31,2018-Q1,0.196175
LT,TIER1_FL,2018-06-30,2018-Q2,0.161749
LT,TIER1_FL,2018-09-30,2018-Q3,0.174245
LT,TIER1_FL,2018-12-31,2018-Q4,0.182086
LT,TIER1_FL,2019-03-31,2019-Q1,0.198898
LT,TIER1_FL,2019-06-30,2019-Q2,0.184545
LT,TIER1_FL,2019-09-30,2019-Q3,0.194194
LT,TIER1_FL,2019-12-31,2019-Q4,0.206674
LT,TIER1_FL,2020-03-31,2020-Q1,0.215025
LT,TIER1_FL,2020-06-30,2020-Q2,0.161863
LT,TIER1_FL,2020-09-30,2020-Q3,0.197638
LT,TIER1_FL,2020-12-31,2020-Q4,0.195389
LT,TIER1_FL,2021-03-31,2021-Q1,0.167803
LT,TIER1_FL,2021-06-30,2021-Q2,0.162934
LT,TIER1_FL,2021-09-30,2021-Q3,0.159905
LT,TIER1_FL,2021-12-31,2021-Q4,0.183411
LT,TIER1_FL,2022-03-31,2022-Q1,0.209178
LT,TIER1_FL,2022-06-30,2022-Q2,0.183246
LT,TIER1_FL,2022-09-30,2022-Q3,0.192633
LT,TIER1_FL,2022-12-31,2022-Q4,0.176855
LT,TIER1_FL,2023-03-31,2023-Q1,0.182701
LT,TIER1_FL,2023-06-30,2023-Q2,0.174322
LT,TIER1_FL,2023-09-30,2023-Q3,0.167231
LT,TIER1_FL,2023-12-31,2023-Q4,0.183246
LT,TIER1_FL,2024-03-31,2024-Q1,0.2108
LT,TIER1_FL,2024-06-30,2024-Q2,0.208169
LT,TIER1_FL,2024-09-30,2024-Q3,0.171983
LT,TIER1_FL,2024-12-31,2024-Q4,0.175559
LU,TIER1_FL,2018-03-31,2018-Q1,0.178092
LU,TIER1_FL,2018-06-30,2018-Q2,0.179307
LU,TIER1_FL,2018-09-30,2018-Q3,0.149843
LU,TIER1_FL,2018-12-31,2018-Q4,0.134422
LU,TIER1_FL,2019-03-31,2019-Q1,0.15329
LU,TIER1_FL,2019-06-30,2019-Q2,0.139573
LU,TIER1_FL,2019-09-30,2019-Q3,0.148161
LU,TIER1_FL,2019-12-31,2019-Q4,0.153727
LU,TIER1_FL,2020-03-31,2020-Q1,0.140833
LU,TIER1_FL,2020-06-30,2020-Q2,0.16531
LU,TIER1_FL,2020-09-30,2020-Q3,0.160997
LU,TIER1_FL,2020-12-31,2020-Q4,0.138184
LU,TIER1_FL,2021-03-31,2021-Q1,0.181144
